	Desc	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot	GeneID	name	source	TranscriptID	Class
ORTHOMCL8592	null	3	1	1	1	0	0	1	0	1	1	0	LOC100576557	XP_026299382.1	Amel	XM_026443597.1	Background
ORTHOMCL8593	null	1	1	1	1	1	1	1	1	0	0	1	LOC100578330	XP_026296024.1	Amel	XM_026440239.1	Background
ORTHOMCL8595	null	1	2	1	1	1	1	0	0	0	1	1	LOC113218635	XP_026295388.1	Amel	XM_026439603.1	Background
ORTHOMCL8596	null	1	1	1	1	1	1	0	1	0	1	1	LOC113218840	XP_026297052.1	Amel	XM_026441267.1	Background
ORTHOMCL8597	null	1	1	1	1	1	1	1	1	1	0	0	LOC100576967	XP_006572119.2	Amel	XM_006572056.3	Background
ORTHOMCL8598	null	1	1	1	1	1	0	1	1	1	1	0	LOC725664	XP_026295594.1	Amel	XM_026439809.1	Background
ORTHOMCL8600	null	1	1	1	1	1	0	1	1	1	1	0	LOC725750	XP_016770677.1	Amel	XM_016915188.2	Background
ORTHOMCL8601	null	1	1	1	1	1	0	1	0	1	1	1	Tom7	NP_001155870.1	Amel	NM_001162398.1	Background
ORTHOMCL8602	null	1	1	1	0	1	1	0	1	1	1	1	LOC726393	NP_001091702.1	Amel	NM_001098232.1	Background
ORTHOMCL8603	null	1	1	1	1	0	1	1	1	1	0	1	LOC100576736	XP_003249482.1	Amel	XM_003249434.4	Background
ORTHOMCL8604	null	1	1	0	1	1	1	0	1	1	1	1	LOC725155	XP_026299170.1	Amel	XM_026443385.1	Background
ORTHOMCL8606	null	1	1	1	1	1	1	0	0	1	1	1	LOC102653958	XP_026300069.1	Amel	XM_026444284.1	Background
ORTHOMCL8607	null	1	1	1	1	1	0	1	0	1	1	1	LOC100578472	XP_003249578.1	Amel	XM_003249530.4	Background
ORTHOMCL8608	null	1	1	1	1	1	0	0	2	0	1	1	LOC724436	XP_001120293.2	Amel	XM_001120293.5	Background
ORTHOMCL8609	null	1	1	1	1	1	1	0	1	0	1	1	LOC726250	XP_026301341.1	Amel	XM_026445556.1	Background
ORTHOMCL8611	null	1	1	1	1	1	1	1	1	0	0	1	LOC100576820	XP_026301834.1	Amel	XM_026446049.1	Background
ORTHOMCL8612	null	1	1	1	1	1	1	1	1	0	0	1	LOC725541	XP_026300183.1	Amel	XM_026444398.1	Background
ORTHOMCL8613	null	1	1	1	1	1	0	1	1	0	1	1	LOC102655352	XP_006563773.1	Amel	XM_006563710.3	Background
ORTHOMCL8614	null	2	1	1	1	2	0	0	0	0	1	1	LOC102656664	XP_006560249.3	Amel	XM_006560186.3	Background
ORTHOMCL8615	null	1	1	1	1	0	1	1	1	1	1	0	LOC724429	XP_016767355.2	Amel	XM_016911866.2	Background
ORTHOMCL8616	null	1	1	1	1	1	1	1	1	0	1	0	LOC726329	XP_016771274.2	Amel	XM_016915785.2	Background
ORTHOMCL8617	null	1	1	1	1	0	1	0	1	1	1	1	LOC412015	XP_006571389.1	Amel	XM_006571326.3	Background
ORTHOMCL8619	null	1	1	1	1	1	1	1	1	1	0	0	LOC726810	XP_026298632.1	Amel	XM_026442847.1	Background
ORTHOMCL8620	null	1	1	1	1	1	1	0	1	1	1	0	LOC726880	NP_001229505.1	Amel	NM_001242576.1	Background
ORTHOMCL8621	null	1	1	1	1	1	0	1	0	1	1	1	LOC113218775	XP_026296515.1	Amel	XM_026440730.1	Background
ORTHOMCL8622	null	1	1	1	1	0	1	1	0	1	1	1	LOC102654993	XP_016767788.2	Amel	XM_016912299.2	Background
ORTHOMCL8623	null	1	1	1	1	0	1	1	1	1	1	0	LOC107964437	XP_016767692.1	Amel	XM_016912203.2	Background
ORTHOMCL8624	null	1	1	1	1	1	0	1	0	1	1	1	LOC102656560	XP_016769705.2	Amel	XM_016914216.2	Background
ORTHOMCL8625	null	1	1	0	0	1	1	1	1	1	1	1	LOC409000	XP_392530.3	Amel	XM_392530.7	Background
ORTHOMCL8627	null	1	1	0	1	0	0	0	4	1	1	0	LOC100578684	XP_006557359.1	Amel	XM_006557296.3	Background
ORTHOMCL8628	null	1	1	1	1	1	0	1	1	0	1	1	LOC100577163	XP_016772428.2	Amel	XM_016916939.2	Background
ORTHOMCL8629	null	1	1	0	1	1	1	0	1	1	1	1	LOC100578397	XP_026294758.1	Amel	XM_026438973.1	Background
ORTHOMCL8630	null	1	1	1	1	1	1	1	1	0	1	0	LOC100576530	XP_006565703.1	Amel	XM_006565640.3	Background
ORTHOMCL8632	null	1	1	1	1	1	1	1	1	0	0	1	LOC102654268	XP_006557769.1	Amel	XM_006557706.3	Background
ORTHOMCL8633	null	1	1	1	1	1	1	1	0	1	1	0	LOC102656548	XP_026297735.1	Amel	XM_026441950.1	Background
ORTHOMCL8634	null	1	1	1	0	1	1	1	1	1	1	0	LOC100576387	XP_026299068.1	Amel	XM_026443283.1	Background
ORTHOMCL8635	null	1	1	1	1	0	0	1	1	1	1	1	LOC113218907	XP_026297690.1	Amel	XM_026441905.1	Background
ORTHOMCL8636	null	1	1	0	1	1	1	1	0	1	1	1	LOC102655810	XP_006561107.1	Amel	XM_006561044.3	Background
ORTHOMCL8638	null	1	1	1	1	1	1	1	1	0	0	1	LOC727423	XP_001123131.1	Amel	XM_001123131.5	Background
ORTHOMCL8640	null	1	1	0	0	2	1	1	1	0	1	1	LOC107964901	XP_016769261.1	Amel	XM_016913772.2	Background
ORTHOMCL8641	null	1	1	1	1	1	1	1	1	0	0	1	LOC100579052	XP_003251413.2	Amel	XM_003251365.3	Background
ORTHOMCL8642	null	1	1	1	1	1	1	1	0	0	1	1	LOC107964640	XP_016768304.1	Amel	XM_016912815.2	Background
ORTHOMCL8643	null	1	1	1	1	1	1	0	2	0	0	1	LOC102654121	XP_006564210.1	Amel	XM_006564147.3	Background
ORTHOMCL8644	null	1	1	1	1	0	1	1	1	1	0	1	LOC724916	XP_016772368.1	Amel	XM_016916879.2	Background
ORTHOMCL8645	null	1	1	1	1	1	0	1	1	1	0	1	LOC102656199	XP_016767959.2	Amel	XM_016912470.2	Background
ORTHOMCL8647	null	1	1	1	1	1	0	1	1	1	1	0	LOC102656082	XP_026297197.1	Amel	XM_026441412.1	Background
ORTHOMCL8648	null	1	1	0	1	1	0	1	1	1	1	1	LOC102656291	XP_006560617.1	Amel	XM_006560554.3	Background
ORTHOMCL8649	null	1	1	1	1	1	0	1	0	1	1	1	CPR4	NP_001257749.1	Amel	NM_001270820.1	Background
ORTHOMCL8650	null	1	1	1	1	0	1	1	1	1	1	0	LOC551807	XP_026298250.1	Amel	XM_026442465.1	Background
ORTHOMCL8651	null	1	1	1	1	1	0	1	0	1	1	1	LOC100578952	XP_003251594.2	Amel	XM_003251546.4	Background
ORTHOMCL8652	null	1	1	1	1	0	0	1	1	1	1	1	LOC102655461	XP_006563527.1	Amel	XM_006563464.3	Background
ORTHOMCL8653	null	1	1	0	2	1	1	1	0	1	0	1	LOC725746	XP_006563316.1	Amel	XM_006563253.3	Background
ORTHOMCL8654	null	1	1	1	1	2	0	1	1	0	0	1	LOC100577788	XP_006566251.1	Amel	XM_006566188.3	Background
ORTHOMCL8655	null	1	1	1	1	1	0	1	1	0	1	1	LOC100577829	XP_006566916.1	Amel	XM_006566853.3	Background
ORTHOMCL8657	null	1	1	2	2	1	0	0	0	0	1	1	LOC551908	XP_026301229.1	Amel	XM_026445444.1	Background
ORTHOMCL8659	null	1	1	0	0	1	1	1	1	1	1	1	LOC408888	XP_392419.3	Amel	XM_392419.7	Background
ORTHOMCL8660	null	1	1	1	1	0	1	1	1	0	1	1	LOC100576945	XP_003250831.1	Amel	XM_003250783.4	Background
ORTHOMCL8661	null	1	1	1	1	1	0	1	1	0	1	1	LOC102653596	XP_006564812.1	Amel	XM_006564749.3	Background
ORTHOMCL8662	null	1	1	0	0	1	1	1	1	1	1	1	LOC552090	XP_026298093.1	Amel	XM_026442308.1	Background
ORTHOMCL8664	null	1	1	1	1	1	1	1	1	0	0	1	LOC411405	XP_026297772.1	Amel	XM_026441987.1	Background
ORTHOMCL8665	null	1	1	1	1	1	1	1	1	0	0	1	LOC102655107	XP_006558641.1	Amel	XM_006558578.3	Background
ORTHOMCL8666	null	1	1	1	0	1	1	1	1	0	1	1	LOC100576118	XP_006568995.1	Amel	XM_006568932.3	Background
ORTHOMCL8667	null	1	1	1	1	1	1	1	1	0	1	0	LOC724629	XP_006569436.1	Amel	XM_006569373.3	Background
ORTHOMCL8668	null	1	1	1	1	1	0	0	1	1	1	1	LOC725200	XP_001121075.2	Amel	XM_001121075.5	Background
ORTHOMCL8669	null	1	1	1	1	0	0	1	1	1	1	1	LOC100576964	XP_003250996.1	Amel	XM_003250948.4	Background
ORTHOMCL8671	null	1	1	1	1	1	0	1	1	1	1	0	LOC100578901	XP_006570792.1	Amel	XM_006570729.3	Background
ORTHOMCL8673	null	1	1	1	1	0	1	1	1	0	1	1	LOC551072	XP_006564533.2	Amel	XM_006564470.3	Background
ORTHOMCL8675	null	1	1	1	1	1	0	1	0	1	1	1	LOC102654007	XP_006561478.1	Amel	XM_006561415.2	Background
ORTHOMCL8677	null	1	1	1	1	1	1	1	1	0	0	1	LOC724521	XP_026298572.1	Amel	XM_026442787.1	Background
ORTHOMCL8678	null	1	1	1	1	1	1	0	1	1	0	1	LOC100577054	XP_026296014.1	Amel	XM_026440229.1	Background
ORTHOMCL8679	null	1	1	1	1	1	1	0	0	1	1	1	LOC100576638	XP_026295320.1	Amel	XM_026439535.1	Background
ORTHOMCL8680	null	1	1	1	1	0	1	1	0	2	0	1	LOC107966050	XP_026299633.1	Amel	XM_026443848.1	Background
ORTHOMCL8681	null	1	1	1	1	2	0	1	0	0	2	0	LOC100578025	XP_003250941.2	Amel	XM_003250893.4	Background
ORTHOMCL8682	null	1	1	1	1	0	1	1	0	1	1	1	LOC100577594	XP_006572369.1	Amel	XM_006572306.3	Background
ORTHOMCL8683	null	1	1	1	1	1	1	1	1	0	0	1	LOC725969	XP_001121754.3	Amel	XM_001121754.5	Background
ORTHOMCL8684	null	1	1	0	1	1	1	1	1	0	1	1	LOC102654729	XP_026294844.1	Amel	XM_026439059.1	Background
ORTHOMCL8686	null	1	1	1	1	0	1	1	1	0	1	1	LOC551656	XP_625261.1	Amel	XM_625258.6	Background
ORTHOMCL8687	null	1	1	1	1	0	1	0	0	1	1	2	LOC107965557	XP_026301170.1	Amel	XM_026445385.1	Background
ORTHOMCL8688	null	1	1	0	0	3	1	1	0	0	1	1	LOC100577279	XP_026300921.1	Amel	XM_026445136.1	Background
ORTHOMCL8689	null	2	1	1	1	1	0	1	0	0	1	1	LOC724931	XP_016769228.1	Amel	XM_016913739.2	Background
ORTHOMCL8691	null	1	1	0	1	1	1	1	1	1	1	0	LOC100576983	XP_006563068.1	Amel	XM_006563005.3	Background
ORTHOMCL8692	null	1	1	1	1	1	1	1	0	0	1	1	LOC100578386	XP_006569712.2	Amel	XM_006569649.3	Background
ORTHOMCL8693	null	2	1	2	0	1	0	0	1	0	1	1	LOC727052	XP_026299468.1	Amel	XM_026443683.1	Background
ORTHOMCL8694	null	1	1	1	1	0	1	1	1	0	1	1	LOC725011	XP_001120913.2	Amel	XM_001120913.5	Background
ORTHOMCL8696	null	1	1	1	1	0	1	1	1	0	1	1	LOC725089	NP_001167613.1	Amel	NM_001174142.1	Background
ORTHOMCL8697	null	1	1	1	1	1	1	0	0	1	1	1	LOC413973	XP_026301283.1	Amel	XM_026445498.1	Background
ORTHOMCL8698	null	1	1	1	1	0	1	0	0	2	1	1	LOC727126	XP_001122840.1	Amel	XM_001122840.5	Background
ORTHOMCL8699	null	1	1	1	1	2	0	1	0	0	1	1	LOC107965072	XP_016769939.1	Amel	XM_016914450.2	Background
ORTHOMCL8701	null	1	1	1	1	2	1	0	0	1	0	1	Grp	NP_001136109.1	Amel	NM_001142637.1	Background
ORTHOMCL8702	null	1	1	1	1	1	0	2	1	0	0	1	LOC102653609	XP_016768290.1	Amel	XM_016912801.2	Background
ORTHOMCL8703	null	1	1	1	1	1	0	1	1	0	1	1	LOC726459	XP_016772189.1	Amel	XM_016916700.2	Background
ORTHOMCL8704	null	1	1	1	1	1	1	0	0	1	1	1	LOC100577146	XP_026300474.1	Amel	XM_026444689.1	Background
ORTHOMCL8705	null	1	1	1	1	1	1	1	0	0	1	1	Qbp-1	NP_001035359.1	Amel	NM_001040269.1	Background
ORTHOMCL8707	null	1	1	1	1	1	1	1	1	0	0	1	LOC724565	XP_016768428.1	Amel	XM_016912939.2	Background
ORTHOMCL8709	null	1	1	1	1	1	0	1	0	1	1	1	LOC100577425	XP_026300779.1	Amel	XM_026444994.1	Background
ORTHOMCL8711	null	1	1	1	1	0	1	1	1	1	1	0	LOC113218987	XP_026298535.1	Amel	XM_026442750.1	Background
ORTHOMCL8712	null	1	1	1	1	1	0	1	1	1	0	1	LOC102656841	XP_006562422.1	Amel	XM_006562359.3	Background
ORTHOMCL8713	null	1	1	1	1	1	0	1	1	1	1	0	LOC100576082	XP_016771904.2	Amel	XM_016916415.2	Background
ORTHOMCL8714	null	1	1	1	1	0	1	1	1	0	1	1	LOC102654242	XP_026299130.1	Amel	XM_026443345.1	Background
ORTHOMCL8716	null	1	1	0	1	1	0	1	1	1	1	1	LOC725324	XP_001121184.1	Amel	XM_001121184.5	Background
ORTHOMCL8719	null	1	1	1	0	1	1	0	1	1	1	1	LOC724379	XP_006559349.1	Amel	XM_006559286.3	Background
ORTHOMCL8720	null	1	1	1	1	1	0	1	0	0	1	2	LOC727393	XP_016772831.1	Amel	XM_016917342.2	Background
ORTHOMCL8721	null	1	1	1	1	1	1	1	1	0	1	0	CPR18	NP_001257757.1	Amel	NM_001270828.1	Background
ORTHOMCL8722	null	1	1	1	1	0	1	0	1	1	1	1	LOC100576462	XP_003250826.2	Amel	XM_003250778.4	Background
ORTHOMCL8723	null	1	1	1	1	0	2	1	0	1	1	0	LOC550691	XP_006572199.1	Amel	XM_006572136.3	Background
ORTHOMCL8724	null	1	1	1	1	1	0	1	1	1	1	0	LOC724477	XP_016769421.1	Amel	XM_016913932.2	Background
ORTHOMCL8725	null	1	1	1	1	1	1	1	1	1	0	0	LOC725253	XP_003250159.1	Amel	XM_003250111.4	Background
ORTHOMCL8726	null	1	1	0	0	1	1	1	1	1	1	1	LOC413098	XP_396549.3	Amel	XM_396549.6	Background
ORTHOMCL8727	null	1	1	1	1	0	0	1	1	1	1	1	LOC102655756	XP_006566230.1	Amel	XM_006566167.3	Background
ORTHOMCL8728	null	1	1	1	1	1	0	1	1	1	0	1	LOC100578413	XP_003251557.1	Amel	XM_003251509.4	Background
ORTHOMCL8729	null	1	1	1	1	1	1	1	1	1	0	0	LOC724555	XP_026295090.1	Amel	XM_026439305.1	Background
ORTHOMCL8730	null	1	1	1	1	0	1	0	1	1	1	1	LOC100576932	XP_003249224.3	Amel	XM_003249176.4	Background
ORTHOMCL8731	null	1	1	0	1	1	1	1	1	1	0	1	LOC412316	XP_016772943.1	Amel	XM_016917454.2	Background
ORTHOMCL8732	null	1	1	0	1	1	1	1	0	1	1	1	LOC409807	XP_026301801.1	Amel	XM_026446016.1	Background
ORTHOMCL8734	null	1	1	0	0	1	1	1	1	1	1	1	LOC413333	XP_396778.2	Amel	XM_396778.6	Background
ORTHOMCL8735	null	1	1	1	0	1	1	1	1	1	1	0	LOC726378	XP_026295871.1	Amel	XM_026440086.1	Background
ORTHOMCL8736	null	1	1	1	0	0	1	1	1	1	1	1	LOC113218579	XP_026300979.1	Amel	XM_026445194.1	Background
ORTHOMCL8737	null	1	1	1	0	0	1	1	1	1	1	1	LOC725607	XP_006565025.1	Amel	XM_006564962.3	Background
ORTHOMCL8738	null	1	1	1	1	1	0	1	1	1	1	0	LOC726343	XP_016768435.2	Amel	XM_016912946.2	Background
ORTHOMCL8739	null	1	1	1	1	1	1	0	0	1	1	1	LOC100576401	XP_006564751.1	Amel	XM_006564688.3	Background
ORTHOMCL8741	null	1	1	1	1	1	1	1	1	0	1	0	LOC113219111	XP_026299648.1	Amel	XM_026443863.1	Background
ORTHOMCL8743	null	1	1	1	1	1	0	1	1	0	1	1	LOC412203	XP_395665.6	Amel	XM_395665.7	Background
ORTHOMCL8744	null	1	1	1	1	1	1	0	0	1	1	1	LOC100577489	XP_003249634.1	Amel	XM_003249586.3	Background
ORTHOMCL8745	null	1	1	1	1	1	0	1	1	0	1	1	LOC100578935	XP_016771864.1	Amel	XM_016916375.2	Background
ORTHOMCL8747	null	1	1	1	1	1	1	1	0	1	1	0	LOC100578107	XP_003250943.1	Amel	XM_003250895.4	Background
ORTHOMCL8748	null	1	1	1	1	0	1	1	1	1	0	1	LOC102654517	XP_006561083.2	Amel	XM_006561020.3	Background
ORTHOMCL8749	null	1	1	1	1	1	0	1	0	1	1	1	LOC100576476	XP_026296203.1	Amel	XM_026440418.1	Background
ORTHOMCL8750	null	1	1	1	1	1	1	0	0	1	1	1	LOC100577453	XP_026297478.1	Amel	XM_026441693.1	Background
ORTHOMCL8751	null	1	1	1	1	1	1	1	1	0	1	0	LOC552366	XP_016773447.1	Amel	XM_016917958.2	Background
ORTHOMCL8753	null	1	1	1	1	1	0	1	1	0	1	1	LOC102655138	XP_006563822.1	Amel	XM_006563759.3	Background
ORTHOMCL8754	null	1	1	1	1	1	0	1	1	0	1	1	LOC551934	XP_003251089.1	Amel	XM_003251041.4	Background
ORTHOMCL8755	null	1	1	1	1	1	1	1	0	0	1	1	LOC102654041	XP_026299486.1	Amel	XM_026443701.1	Background
ORTHOMCL8756	null	1	1	1	1	1	1	1	1	0	1	0	Obp5	NP_001011588.1	Amel	NM_001011588.1	Background
ORTHOMCL8757	null	1	1	1	1	1	1	1	0	1	0	1	LOC100576918	XP_016771938.1	Amel	XM_016916449.2	Background
ORTHOMCL8758	null	1	1	1	1	1	1	1	0	0	1	1	MsrA	NP_001171518.1	Amel	NM_001178047.1	Background
ORTHOMCL8760	null	1	1	0	2	1	0	1	1	1	0	1	LOC100577819	XP_003249840.1	Amel	XM_003249792.4	Background
ORTHOMCL8761	null	1	1	1	1	0	0	1	1	1	1	1	LOC107965323	XP_016770905.1	Amel	XM_016915416.2	Background
ORTHOMCL8762	null	1	1	1	1	1	1	1	1	0	0	1	LOC102654968	XP_006565269.1	Amel	XM_006565206.3	Background
ORTHOMCL8763	null	1	1	1	1	2	1	1	0	0	1	0	LOC100577285	XP_006569198.1	Amel	XM_006569135.2	Background
ORTHOMCL8764	null	1	1	1	1	1	0	1	1	1	1	0	LOC724678	XP_001119899.1	Amel	XM_001119899.5	Background
ORTHOMCL8765	null	1	1	1	1	1	0	1	1	1	1	0	LOC100578618	XP_006563255.2	Amel	XM_006563192.3	Background
ORTHOMCL8766	null	1	1	1	1	0	1	1	1	1	0	1	LOC100188904	NP_001128141.1	Amel	NM_001134669.1	Background
ORTHOMCL8769	null	1	1	1	1	0	1	1	1	0	1	1	LOC113219209	XP_026300581.1	Amel	XM_026444796.1	Background
ORTHOMCL8770	null	1	1	1	1	1	1	0	1	0	1	1	LOC100578735	XP_006568638.1	Amel	XM_006568575.3	Background
ORTHOMCL8771	null	1	1	1	1	1	0	0	1	1	1	1	LOC100576746	XP_003251243.2	Amel	XM_003251195.4	Background
ORTHOMCL8773	null	1	1	1	1	1	1	0	0	1	1	1	C1q-VP	NP_001138311.1	Amel	NM_001144839.2	Background
ORTHOMCL8774	null	1	1	1	1	1	0	1	1	0	1	1	LOC113218895	XP_026297476.1	Amel	XM_026441691.1	Background
ORTHOMCL8775	null	1	1	1	1	1	1	0	1	0	1	1	LOC100577825	XP_006563908.1	Amel	XM_006563845.3	Background
ORTHOMCL8776	null	1	1	1	1	1	1	0	1	1	1	0	LOC102653795	XP_026300802.1	Amel	XM_026445017.1	Background
ORTHOMCL8777	null	1	1	1	1	1	0	1	1	0	1	1	LOC107964876	XP_016769140.1	Amel	XM_016913651.1	Background
ORTHOMCL8778	null	1	1	1	1	1	1	1	1	0	0	1	LOC100578232	XP_003251214.1	Amel	XM_003251166.4	Background
ORTHOMCL8779	null	1	1	1	1	1	1	1	1	0	0	1	LOC100578731	XP_003250799.1	Amel	XM_003250751.4	Background
ORTHOMCL8780	null	1	1	1	0	2	0	1	0	1	1	1	LOC100576851	XP_026300353.1	Amel	XM_026444568.1	Background
ORTHOMCL8781	null	1	1	1	1	1	1	1	0	1	1	0	LOC552803	XP_625181.4	Amel	XM_625178.6	Background
ORTHOMCL8783	null	1	1	1	1	1	1	1	1	1	0	0	LOC107964335	XP_016767367.1	Amel	XM_016911878.2	Background
ORTHOMCL8785	null	0	1	1	1	1	1	1	0	1	1	1	LOC406147	NP_001011620.1	Amel	NM_001011620.1	Background
ORTHOMCL8786	null	0	1	1	1	1	1	1	1	0	1	1	LOC100577693	XP_006557488.1	Amel	XM_006557425.3	Background
ORTHOMCL8788	null	0	1	1	1	0	0	1	2	1	1	1	LOC102654542	XP_026296671.1	Amel	XM_026440886.1	Background
ORTHOMCL8789	null	0	1	1	1	1	0	1	1	1	1	1	LOC724300	NP_001229486.1	Amel	NM_001242557.1	Background
ORTHOMCL8791	null	0	1	1	1	1	0	1	1	1	1	1	LOC100578575	XP_026299696.1	Amel	XM_026443911.1	Background
ORTHOMCL8792	null	0	1	1	1	1	1	1	1	1	1	0	LOC100577015	XP_026296420.1	Amel	XM_026440635.1	Background
ORTHOMCL8793	null	0	1	1	1	1	1	1	1	1	1	0	LOC411448	XP_394923.5	Amel	XM_394923.7	Background
ORTHOMCL8794	null	0	1	1	1	1	0	1	1	1	1	1	LOC107964493	XP_016767845.1	Amel	XM_016912356.2	Background
ORTHOMCL8796	null	0	1	1	1	1	1	1	1	0	1	1	LOC102655788	XP_006557955.1	Amel	XM_006557892.3	Background
ORTHOMCL8797	null	0	1	1	0	0	1	1	1	2	1	1	LOC100577640	XP_026301116.1	Amel	XM_026445331.1	Background
ORTHOMCL8798	null	0	1	1	1	2	0	1	1	0	1	1	LOC107965235	XP_016770625.2	Amel	XM_016915136.2	Background
ORTHOMCL8799	null	0	1	1	1	1	0	1	1	2	1	0	LOC107964012	XP_016771533.1	Amel	XM_016916044.2	Background
ORTHOMCL8800	null	0	1	1	1	1	0	1	1	1	1	1	LOC113219014	XP_026298749.1	Amel	XM_026442964.1	Background
ORTHOMCL8803	null	0	1	1	0	1	1	1	1	1	1	1	LOC411631	XP_006567747.1	Amel	XM_006567684.3	Background
ORTHOMCL8804	null	0	1	1	1	0	1	1	1	1	1	1	LOC102656757	XP_016772644.2	Amel	XM_016917155.2	Background
ORTHOMCL8805	null	0	1	1	1	1	0	1	1	1	1	1	LOC100576150	XP_003250331.2	Amel	XM_003250283.3	Background
ORTHOMCL8806	null	0	1	1	1	1	1	1	1	1	1	0	LOC113218982	XP_026298489.1	Amel	XM_026442704.1	Background
ORTHOMCL8807	null	0	1	1	1	1	0	1	1	1	1	1	LOC113218516	XP_026301440.1	Amel	XM_026445655.1	Background
ORTHOMCL8809	null	0	1	1	1	1	1	1	1	0	1	1	LOC113219319	XP_026301653.1	Amel	XM_026445868.1	Background
ORTHOMCL8810	null	0	1	1	1	1	0	1	1	1	1	1	LOC100578100	XP_003249184.2	Amel	XM_003249136.4	Background
ORTHOMCL8811	null	0	1	1	1	0	1	1	1	1	1	1	LOC102655639	XP_006560829.2	Amel	XM_006560766.3	Background
ORTHOMCL8846	null	1	1	0	0	1	1	1	1	0	1	1	LOC410654	XP_006562433.1	Amel	XM_006562370.3	Background
ORTHOMCL8850	null	1	1	1	1	0	0	1	1	0	1	1	LOC100576170	XP_003251865.2	Amel	XM_003251817.4	Background
ORTHOMCL8852	null	1	1	0	0	1	1	1	1	1	1	0	LOC725056	XP_001120952.2	Amel	XM_001120952.5	Background
ORTHOMCL8855	null	1	1	1	1	1	0	0	1	1	1	0	LOC107964525	XP_016767984.1	Amel	XM_016912495.2	Background
ORTHOMCL8856	null	1	1	1	1	0	0	1	0	1	1	1	LOC413693	XP_026302049.1	Amel	XM_026446264.1	Background
ORTHOMCL8860	null	1	1	1	1	1	0	1	1	0	1	0	LOC100576529	XP_003250263.2	Amel	XM_003250215.4	Background
ORTHOMCL8863	null	1	1	0	1	1	0	0	0	0	1	3	LOC113219091	XP_026299516.1	Amel	XM_026443731.1	Background
ORTHOMCL8864	null	1	1	1	1	1	0	1	1	0	0	1	LOC102654920	XP_006560462.1	Amel	XM_006560399.3	Background
ORTHOMCL8866	null	1	1	1	1	0	0	1	1	0	1	1	LOC102653947	XP_006559363.2	Amel	XM_006559300.3	Background
ORTHOMCL8867	null	1	1	0	0	1	0	1	1	1	1	1	LOC107965838	NP_001314882.1	Amel	NM_001327953.1	Background
ORTHOMCL8869	null	1	1	0	1	0	1	1	1	1	1	0	LOC411846	XP_395313.3	Amel	XM_395313.7	Background
ORTHOMCL8870	null	1	1	1	1	1	0	0	0	1	1	1	LOC102654161	XP_006566551.2	Amel	XM_006566488.2	Background
ORTHOMCL8872	null	1	1	1	1	1	0	1	0	0	1	1	LOC113218807	XP_026296823.1	Amel	XM_026441038.1	Background
ORTHOMCL8873	null	1	1	1	1	1	1	0	0	1	0	1	LOC100577749	XP_026294930.1	Amel	XM_026439145.1	Background
ORTHOMCL8874	null	1	1	1	1	1	1	1	1	0	0	0	LOC102654345	XP_006562042.1	Amel	XM_006561979.3	Background
ORTHOMCL8875	null	1	1	1	0	1	0	1	1	1	1	0	LOC726175	XP_006564072.1	Amel	XM_006564009.2	Background
ORTHOMCL8876	null	1	1	0	0	1	0	1	1	1	1	1	LOC552749	XP_016769585.1	Amel	XM_016914096.2	Background
ORTHOMCL8878	null	1	1	1	1	1	1	0	0	0	1	1	LOC100576779	XP_026301689.1	Amel	XM_026445904.1	Background
ORTHOMCL8879	null	1	1	1	1	0	0	1	1	0	1	1	LOC107965751	XP_026299664.1	Amel	XM_026443879.1	Background
ORTHOMCL8880	null	1	1	1	1	1	0	1	0	1	1	0	LOC113218520	XP_016766165.1	Amel	XM_016910676.2	Background
ORTHOMCL8881	null	1	1	1	2	0	0	1	1	0	0	1	LOC102655185	XP_026299765.1	Amel	XM_026443980.1	Background
ORTHOMCL8882	null	1	1	1	1	0	0	1	1	0	1	1	LOC113219257	XP_026301143.1	Amel	XM_026445358.1	Background
ORTHOMCL8883	null	1	1	1	1	1	0	0	0	0	1	2	LOC113218845	XP_026297079.1	Amel	XM_026441294.1	Background
ORTHOMCL8885	null	1	1	1	1	1	0	0	0	1	1	1	LOC411378	XP_394852.2	Amel	XM_394852.7	Background
ORTHOMCL8886	null	1	1	1	1	0	0	1	1	0	1	1	LOC102656497	XP_006561853.1	Amel	XM_006561790.3	Background
ORTHOMCL8887	null	1	1	1	1	1	0	1	1	0	0	1	LOC100577359	XP_003250047.3	Amel	XM_003249999.4	Background
ORTHOMCL8892	null	1	1	1	1	0	0	2	1	0	0	1	Or51	NP_001229905.1	Amel	NM_001242976.1	Background
ORTHOMCL8894	null	1	1	1	1	1	0	1	1	0	1	0	LOC727302	XP_026300572.1	Amel	XM_026444787.1	Background
ORTHOMCL8895	null	1	1	1	1	1	0	1	1	0	1	0	LOC100579022	XP_006572100.1	Amel	XM_006572037.3	Background
ORTHOMCL8897	null	2	1	2	1	1	0	1	0	0	0	0	Or130	NP_001229920.1	Amel	NM_001242991.1	Background
ORTHOMCL8898	null	1	1	1	1	0	1	1	1	0	0	1	LOC113218993	XP_026298615.1	Amel	XM_026442830.1	Background
ORTHOMCL8899	null	1	1	1	1	1	0	0	0	1	1	1	Pla2	NP_001011614.1	Amel	NM_001011614.1	Background
ORTHOMCL8900	null	1	1	1	1	1	0	1	0	0	1	1	LOC724258	XP_016767624.2	Amel	XM_016912135.2	Background
